Product ID,Category,Sub-Category,Product Name,State,Price per product
OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Kentucky,48.92
TEC-MA-10001570,Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone,Washington,77.16
OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,Georgia,7.08
OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Texas,5.92
FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,Texas,170.786
OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,California,95.99
TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,Washington,34.99
FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,New York,83.25
FUR-CH-10000749,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Colorado,144.784
FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",Oklahoma,7.59
TEC-AC-10002647,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",New York,106.4
FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",Florida,48.712
OFF-AP-10001124,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Georgia,80.98
TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,Virginia,78.15
OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",California,210.55
OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,Nebraska,6.78
TEC-MA-10000029,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",Virginia,69.99
TEC-PH-10001795,Technology,Phones,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,New York,79.99
OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,Pennsylvania,12.584
OFF-AP-10001634,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,Ohio,2.784
TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120,Florida,14.52
TEC-MA-10000010,Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,Alabama,380
OFF-LA-10002381,Office Supplies,Labels,Avery 497,Texas,2.464
TEC-AC-10004114,Technology,Accessories,KeyTronic 6101 Series - Keyboard - Black,Colorado,32.792
FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",California,43.13
OFF-PA-10001457,Office Supplies,Paper,White GlueTop Scratch Pads,California,15.04
OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,Texas,3.424
OFF-ST-10003324,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,New York,35.48
TEC-PH-10002597,Technology,Phones,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,New York,125.99
OFF-EN-10001749,Office Supplies,Envelopes,Jiffy Padded Mailers with Self-Seal Closure,Florida,14.904
OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,Pennsylvania,11.176
FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Virginia,23.99
TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",New Jersey,1299.99
OFF-PA-10000312,Office Supplies,Paper,Xerox 1955,Florida,18.272
FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",California,9.98
FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",Nevada,7.28
FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",Arizona,29.32
FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",New York,29.34
FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,Texas,125.503
FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,California,55.5
TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,California,24.99
OFF-AR-10002704,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener,Wisconsin,14.98
TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,California,59.99
TEC-PH-10004434,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,Massachusetts,135.95
OFF-AR-10001216,Office Supplies,Art,Newell 339,Texas,2.224
OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,California,336.784
OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,Georgia,38.76
TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,Pennsylvania,341.994
TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,New York,799.99
FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",California,101.9915
OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,California,33.62
TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",Washington,20.97
TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,Ohio,89.97
OFF-EN-10002986,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",New York,15.74
TEC-MA-10001031,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),California,168.76
TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,California,111.192
FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",Connecticut,70.98
OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",New York,11.21
OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",California,15.25
TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,Michigan,8.78
OFF-SU-10002301,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,California,3.14
TEC-MA-10002178,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,Florida,347.85
OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,Ohio,11.184
OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,California,22.98
OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,Utah,22.84
OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,New York,7.31
OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",California,3.048
FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,California,89.568
OFF-PA-10001583,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Delaware,7.35
OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,New York,48.94
OFF-PA-10002968,Office Supplies,Paper,Xerox 1973,Arizona,18.272
FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",Washington,30.784
TEC-MA-10004212,Technology,Machines,Cisco SPA525G2 5-Line IP Phone,District of Columbia,172.49
OFF-PA-10001837,Office Supplies,Paper,Xerox 1976,Colorado,5.184
TEC-MA-10002937,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",Illinois,335.993
OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",Washington,4.28
TEC-PH-10001949,Technology,Phones,Cisco SPA 501G IP Phone,California,71.16
FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",Mississippi,22.23
OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,New Jersey,15.42
TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,Pennsylvania,9.184
OFF-EN-10004007,Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes,New York,15.57
OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,Louisiana,5.98
OFF-LA-10000121,Office Supplies,Labels,Avery 48,New York,6.3
TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,New York,39.99
TEC-MA-10003356,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,New York,449.95
TEC-AC-10004595,Technology,Accessories,First Data TMFD35 PIN Pad,Minnesota,142.8
OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Illinois,14.194
TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,Texas,135.192
OFF-PA-10001274,Office Supplies,Paper,Loose Memo Sheets,Delaware,3.65
OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,Maryland,3.57
OFF-AP-10002670,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,Kentucky,69.48
OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,Nevada,4.71
TEC-PH-10003655,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,North Carolina,1.584
FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,California,108.792
OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,New Mexico,48.04
OFF-LA-10002473,Office Supplies,Labels,Avery 484,Florida,2.304
TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",Arizona,25.56
OFF-PA-10004948,Office Supplies,Paper,Xerox 190,Washington,4.98
FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Mississippi,30.93
TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,Texas,31.992
OFF-PA-10001001,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",Florida,23.312
FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",Pennsylvania,16.224
TEC-MA-10003673,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,New York,680.9
OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,New York,5.824
FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,Texas,5.832
OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,New Jersey,165.71
OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,Pennsylvania,67.144
TEC-PH-10002114,Technology,Phones,Xiaomi Mi3,New York,569.99
FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,Washington,72.784
TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,New York,21.99
OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,Delaware,3.74
OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,New York,4.28
FUR-BO-10001619,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Bookcase,Washington,84.98
FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",Ohio,1.392
FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Pennsylvania,8.512
OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,Kentucky,12.53
OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,Florida,1.664
OFF-PA-10001712,Office Supplies,Paper,Xerox 1948,Georgia,9.99
FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,Pennsylvania,8.544
FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Massachusetts,170.98
OFF-ST-10000136,Office Supplies,Storage,Letter Size File,Rhode Island,39.7
TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,California,65.592
OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Ohio,8.224
OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,Washington,15.58
OFF-BI-10004716,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,Ohio,4.452
OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Minnesota,167.27
TEC-PH-10002352,Technology,Phones,Avaya IP Phone 1140E VoIP phone,Alabama,278.99
FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",Delaware,220.98
TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer,California,1119.2
OFF-EN-10004206,Office Supplies,Envelopes,Multimedia Mailers,Oklahoma,162.93
OFF-AP-10003884,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Kentucky,60.22
OFF-AR-10001227,Office Supplies,Art,Newell 338,California,2.94
OFF-LA-10000305,Office Supplies,Labels,Avery 495,California,6.3
OFF-AR-10000896,Office Supplies,Art,Newell 329,Pennsylvania,2.624
OFF-ST-10001034,Office Supplies,Storage,Eldon File Chest Portable File,Arizona,15.88
TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,Alabama,19.99
OFF-PA-10000295,Office Supplies,Paper,Xerox 229,Florida,5.184
TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,Michigan,149.99
FUR-FU-10003930,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,Illinois,31.476
OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",Alabama,28.15
OFF-PA-10000048,Office Supplies,Paper,Xerox 20,Nevada,6.48
OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter,Georgia,2.52
OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",Illinois,30.208
TEC-MA-10000904,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",Pennsylvania,113.997
OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,Nevada,1511.992
OFF-PA-10003205,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",Oregon,6.536
OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands,Utah,1.68
OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,Colorado,81.128
OFF-PA-10000213,Office Supplies,Paper,Xerox 198,New York,4.98
OFF-LA-10003077,Office Supplies,Labels,Avery 500,Montana,7.31
FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",Colorado,3.888
OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Pennsylvania,5.352
FUR-FU-10002874,Furniture,Furnishings,Ultra Commercial Grade Dual Valve Door Closer,Ohio,31.912
OFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,Pennsylvania,2.952
OFF-LA-10003537,Office Supplies,Labels,Avery 515,Wisconsin,12.53
TEC-MA-10001148,Technology,Machines,Okidata MB491 Multifunction Printer,Pennsylvania,149.7
OFF-PA-10000308,Office Supplies,Paper,Xerox 1901,Texas,4.224
OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File,Pennsylvania,43.28
OFF-AR-10001118,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",Pennsylvania,2.696
OFF-AR-10004272,Office Supplies,Art,Newell 308,California,1.68
OFF-PA-10001661,Office Supplies,Paper,Xerox 1922,Arizona,3.984
TEC-MA-10004521,Technology,Machines,Epson Perfection V600 Photo Scanner,Pennsylvania,68.997
OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,Colorado,4.784
OFF-AR-10003896,Office Supplies,Art,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",Georgia,5.98
FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",California,136.833
TEC-PH-10002075,Technology,Phones,AT&T EL51110 DECT,New York,125.99
FUR-FU-10003919,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,Texas,16.356
OFF-PA-10003823,Office Supplies,Paper,Xerox 197,Texas,24.784
TEC-MA-10003353,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,Texas,359.994
TEC-MA-10004086,Technology,Machines,Plantronics Single Ear Headset,Oregon,5.985
TEC-MA-10004458,Technology,Machines,Lexmark X 9575 Professional All-in-One Color Printer,Georgia,99
OFF-PA-10002709,Office Supplies,Paper,Xerox 1956,New York,5.98
TEC-AC-10003133,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,Texas,6.808
OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Colorado,3.984
TEC-MA-10002790,Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System,Texas,239.994
OFF-LA-10003714,Office Supplies,Labels,Avery 510,Texas,3
TEC-AC-10004127,Technology,Accessories,SanDisk Cruzer 8 GB USB Flash Drive,Texas,6.792
TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,California,29.584
OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,California,111.03
OFF-AR-10003986,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Virginia,3.85
FUR-BO-10000112,Furniture,Bookcases,"Bush Birmingham Collection Bookcase, Dark Cherry",Illinois,91.686
FUR-FU-10002240,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,Texas,1.576
TEC-PH-10004875,Technology,Phones,PNY Rapid USB Car Charger - Black,Ohio,4.794
OFF-PA-10002001,Office Supplies,Paper,Xerox 1984,Washington,6.48
OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,Texas,15.984
OFF-FA-10000089,Office Supplies,Fasteners,Acco Glide Clips,Washington,3.92
OFF-AR-10001149,Office Supplies,Art,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Michigan,1.95
OFF-PA-10002741,Office Supplies,Paper,Xerox 1980,New York,4.28
OFF-PA-10003543,Office Supplies,Paper,Xerox 1985,Pennsylvania,5.184
TEC-MA-10003337,Technology,Machines,Okidata B401 Printer,Oregon,59.997
TEC-AC-10002380,Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card,North Carolina,9.064
TEC-PH-10002645,Technology,Phones,LG G2,Pennsylvania,299.994
FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",California,14.14
TEC-MA-10000112,Technology,Machines,Panasonic KX MB2061 Multifunction Printer,Nevada,239.64
FUR-FU-10003095,Furniture,Furnishings,"Linden 12"" Wall Clock With Oak Frame",Washington,33.98
OFF-PA-10001281,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Fine Perforations,New York,47.9
TEC-MA-10003066,Technology,Machines,Wasp CCD Handheld Bar Code Reader,Texas,112.17
OFF-PA-10002960,Office Supplies,Paper,Xerox 1926,New York,4.98
OFF-AP-10002203,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,Texas,0.812
TEC-MA-10002981,Technology,Machines,I.R.I.S IRISCard Anywhere 5 Card Scanner,Michigan,116.991
TEC-MA-10002412,Technology,Machines,Cisco TelePresence System EX90 Videoconferencing Unit,Florida,3773.08
TEC-MA-10004255,Technology,Machines,Konica Minolta magicolor 1690MF Multifunction Printer,New Jersey,39.99
FUR-BO-10001567,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Colorado,30.294
